Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG27,OUT035,666.8594
FDQ33,OUT046,2527.3228
FDH20,OUT010,210.08128
FDV14,OUT046,1446.2937
DRD01,OUT046,878.7186
NCI17,OUT049,1541.5321
FDF39,OUT010,545.979
FDX37,OUT046,1615.8446
NCX17,OUT035,3951.1577
FDN03,OUT013,4130.0083
NCS41,OUT010,477.16394
FDH34,OUT045,3081.402
NCX53,OUT018,1830.9147
FDY31,OUT046,2527.3228
FDD20,OUT017,2086.581
FDE51,OUT045,741.6092
FDV27,OUT046,1446.2937
FDF16,OUT035,2528.603
FDZ02,OUT049,1523.1201
NCK05,OUT045,989.3453
FDM12,OUT027,4981.249
NCA05,OUT018,2349.0146
FDX33,OUT045,2592.0374
FDM25,OUT049,2934.4182
FDE41,OUT018,1350.046
FDW14,OUT045,1446.2937
NCD30,OUT046,1523.1201
FDB23,OUT010,630.473
FDF45,OUT046,927.64
FDW20,OUT017,2086.581
FDF47,OUT045,3705.0078
NCR05,OUT019,610.9287
DRB01,OUT046,3081.402
FDE36,OUT013,2597.1833
FDU56,OUT049,3085.0422
FDB23,OUT049,3715.3452
FDN48,OUT049,1443.0916
FDS43,OUT013,3082.1858
NCN05,OUT013,3082.1858
NCL53,OUT049,2934.4182
FDL56,OUT046,1446.2937
FDH17,OUT018,1405.9414
FDP37,OUT046,2064.309
FDG09,OUT019,509.7304
FDA55,OUT045,3705.0078
FDX31,OUT049,3780.6501
FDJ41,OUT045,4102.4272
DRC24,OUT045,2534.8325
FDQ21,OUT035,2065.4607
NCT54,OUT045,1481.4395
FDH08,OUT049,3792.0852
FDY38,OUT018,3181.0815
DRM11,OUT010,626.2602
FDG32,OUT049,3680.2986
NCH18,OUT046,4061.2588
FDI20,OUT035,3679.7866
FDA33,OUT018,2323.8262
FDN45,OUT013,3747.065
FDT45,OUT010,187.32076
FDR32,OUT035,3798.9602
FDA48,OUT017,3698.6765
FDN23,OUT017,2518.6572
NCR18,OUT035,676.9989
FDD45,OUT046,1481.4395
FDI22,OUT018,3182.1582
FDT09,OUT013,2089.6875
DRC24,OUT027,4195.8096
FDT39,OUT046,2527.3228
FDX28,OUT045,1610.4786
FDA50,OUT018,1390.7417
FDT33,OUT027,4332.984
FDQ60,OUT049,2064.309
NCM19,OUT018,1624.0933
FDF40,OUT046,4096.2026
NCI30,OUT035,4078.4714
FDK34,OUT049,4034.589
FDA38,OUT027,6122.156
FDT02,OUT045,646.2285
FDC11,OUT017,1448.7107
FDD08,OUT046,666.8594
NCS29,OUT046,4102.4272
DRI03,OUT010,447.8427
FDK48,OUT035,1072.0436
FDM52,OUT049,2525.8726
FDP49,OUT035,878.7186
DRA24,OUT046,2604.8542
NCJ43,OUT049,2934.4182
FDE11,OUT045,3081.402
FDP01,OUT049,2531.1548
FDQ59,OUT018,1337.4344
FDA43,OUT019,490.04913
FDL14,OUT017,2521.1343
FDV50,OUT010,264.88574
FDT01,OUT027,5318.406
NCC42,OUT035,2065.4607
FDO28,OUT046,2031.4911
FDD32,OUT019,244.30243
FDV45,OUT035,3082.6829
NCW17,OUT019,311.20825
NCJ17,OUT027,2452.0378
NCF18,OUT049,3085.0422
FDP01,OUT045,2532.6045
FDH24,OUT045,2562.3623
FDI38,OUT027,5318.406
FDX03,OUT035,690.2732
FDY28,OUT046,3608.0251
FDN34,OUT018,2652.9104
FDJ02,OUT045,2527.3228
FDW40,OUT019,312.82758
FDX03,OUT017,667.41693
FDE17,OUT027,3920.5195
FDT58,OUT046,2858.3474
FDI38,OUT013,3674.637
FDW22,OUT035,3722.2202
FDS15,OUT027,2668.242
NCX06,OUT013,3102.3025
DRK47,OUT035,3798.9602
FDC23,OUT027,5180.042
FDM56,OUT010,249.29234
FDP21,OUT046,3081.402
FDP58,OUT046,3608.0251
FDA27,OUT019,532.995
FDK41,OUT019,257.43918
NCH42,OUT046,3781.7478
FDG29,OUT045,676.9989
FDW15,OUT018,2349.0146
FDD28,OUT018,831.8524
FDQ37,OUT049,3085.0422
FDC23,OUT035,2932.0588
FDV13,OUT035,1447.4453
FDK33,OUT046,3650.5112
FDO33,OUT013,2066.8997
FDN21,OUT017,2591.0154
NCW06,OUT027,5247.558
FDI38,OUT035,3664.7007
FDC21,OUT027,2659.8538
NCS05,OUT046,2064.309
NCN53,OUT049,641.5254
FDV40,OUT010,163.86954
FDG60,OUT017,3813.3623
NCY30,OUT027,5221.232
FDM40,OUT045,2064.309
NCO30,OUT046,3093.8333
FDK10,OUT046,2980.8496
FDM36,OUT045,2930.778
FDN10,OUT013,2032.7727
FDM46,OUT018,1356.9628
FDX50,OUT049,1691.2643
FDP33,OUT045,4096.2026
FDO12,OUT045,3081.402
FDC28,OUT013,1685.3029
FDO31,OUT045,1317.6322
FDX45,OUT035,2533.8853
FDV21,OUT049,2064.309
FDH04,OUT049,1443.0916
NCG54,OUT013,2877.1387
FDO13,OUT046,2604.8542
FDA09,OUT027,5056.4746
FDC38,OUT017,2086.581
NCO42,OUT046,2530.1274
FDL45,OUT049,2064.309
NCK31,OUT013,747.44116
FDM39,OUT017,2955.82
FDC22,OUT010,514.23236
FDF46,OUT046,2010.0055
FDQ37,OUT045,3081.402
FDH41,OUT010,591.79114
FDQ04,OUT046,666.8594
NCQ02,OUT027,5019.7446
FDJ57,OUT027,5140.0923
NCE07,OUT049,2064.309
FDE56,OUT013,868.7964
FDI20,OUT049,3653.3455
FDK36,OUT018,718.7303
FDP08,OUT027,5247.558
FDF44,OUT017,2086.581
NCU53,OUT017,2852.7473
FDF47,OUT035,3722.2202
FDS55,OUT010,372.12326
FDZ52,OUT010,236.08116
FDL04,OUT018,1503.7108
NCM26,OUT035,2528.603
FDX43,OUT049,2869.7783
FDP52,OUT049,3766.6199
DRK49,OUT045,666.8594
FDE38,OUT013,2597.1833
DRF13,OUT035,2531.4082
FDK41,OUT010,187.80956
FDJ04,OUT027,3058.8862
FDZ44,OUT018,1783.0718
FDS11,OUT013,3747.065
FDA55,OUT049,3715.3452
NCW53,OUT046,3081.402
FDB49,OUT027,2663.6938
FDD23,OUT017,3082.6829
NCV42,OUT045,1677.7263
NCZ29,OUT018,1830.9147
FDQ26,OUT013,839.2118
FDV08,OUT017,657.27734
FDC53,OUT049,1613.3783
FDV58,OUT010,414.10083
NCP02,OUT019,193.19244
DRI37,OUT045,878.7186
FDQ12,OUT049,3792.0852
FDE33,OUT046,1273.6831
FDX27,OUT045,1506.6455
FDM22,OUT017,734.2038
NCH30,OUT019,282.38382
FDC04,OUT017,4050.6943
FDO38,OUT046,1294.9823
FDV52,OUT027,3058.8862
FDB32,OUT013,1506.2432
FDV43,OUT018,718.7303
FDI24,OUT018,2774.74
FDR40,OUT017,1401.6521
FDW02,OUT049,2064.309
FDE44,OUT049,743.39264
FDL38,OUT046,1446.2937
NCT54,OUT010,195.66133
DRJ39,OUT010,625.996
FDW55,OUT049,4106.5405
DRF13,OUT019,261.9834
NCW17,OUT049,2064.309
FDP13,OUT035,666.8594
FDS08,OUT018,2774.74
NCP17,OUT035,942.8327
NCO53,OUT035,3102.7996
FDH19,OUT045,2930.778
FDJ04,OUT017,2084.0613
FDG10,OUT049,846.93835
FDA40,OUT010,186.58907
FDI53,OUT045,2604.8542
FDU09,OUT010,187.32076
FDK60,OUT045,1610.4786
FDR43,OUT017,632.6943
FDW22,OUT017,3686.4814
DRP47,OUT010,602.9607
DRG48,OUT010,432.26562
FDA14,OUT035,2531.4082
FDU49,OUT013,1445.5088
FDK28,OUT045,4096.2026
FDT19,OUT046,2930.778
NCQ42,OUT045,2064.309
FDD03,OUT045,3770.3127
NCM53,OUT013,1628.5664
NCX53,OUT045,2064.309
FDV14,OUT027,2452.0378
NCZ54,OUT017,2583.444
FDB39,OUT013,839.2118
DRC24,OUT046,2532.6045
FDY36,OUT013,1030.606
FDN01,OUT035,2932.0588
DRH25,OUT046,830.7912
FDV08,OUT046,676.9989
NCP53,OUT049,4066.4683
FDU52,OUT010,381.4331
NCI42,OUT045,3611.7744
FDZ14,OUT035,2065.4607
FDF11,OUT046,4061.2588
FDQ13,OUT018,1350.046
FDO32,OUT010,122.357346
DRJ37,OUT018,2353.5203
FDY43,OUT046,2868.9517
NCT41,OUT017,2521.1343
NCV17,OUT045,2064.309
FDM04,OUT027,1656.3502
DRB48,OUT018,603.6929
FDM24,OUT013,2519.6514
FDT37,OUT049,4106.5405
NCO05,OUT010,196.64194
FDL13,OUT046,3755.5925
FDL15,OUT017,2521.1343
FDB11,OUT018,3171.4966
FDL14,OUT019,335.13815
FDY10,OUT019,278.34555
FDJ40,OUT049,1682.8857
NCW18,OUT046,3952.8794
NCY06,OUT013,2089.6875
DRE13,OUT018,1350.046
FDA26,OUT045,3608.0251
NCE19,OUT010,179.49614
FDE33,OUT035,1294.9823
DRL59,OUT027,1656.3502
FDY07,OUT046,741.6092
FDF57,OUT018,2659.6172
FDM58,OUT035,1678.878
FDP26,OUT027,2663.6938
FDY32,OUT046,2604.8542
FDD51,OUT010,121.01945
FDU22,OUT018,1826.4569
FDZ49,OUT018,3161.2676
NCI42,OUT017,3679.2083
FDT04,OUT027,1130.7644
NCU41,OUT045,3081.402
FDS56,OUT045,4102.4272
NCN42,OUT017,2515.8525
FDK34,OUT046,4034.8682
FDB03,OUT017,4045.5662
DRJ25,OUT035,741.6092
FDT25,OUT027,3142.2988
FDN20,OUT013,2871.3027
FDP09,OUT013,3647.2366
FDM20,OUT019,530.4153
NCG55,OUT046,2001.9149
NCP14,OUT045,1620.8895
NCH06,OUT046,4061.2588
FDV52,OUT013,2032.7727
NCL07,OUT035,666.8594
DRJ11,OUT027,5322.227
DRO59,OUT013,1075.0416
FDW15,OUT010,375.31873
NCQ30,OUT035,2065.4607
NCN54,OUT019,182.5734
FDY01,OUT027,3058.8862
FDX39,OUT035,3637.301
FDH53,OUT027,2398.94
FDA57,OUT035,666.8594
NCC07,OUT010,239.88051
FDU28,OUT013,3082.1858
FDK36,OUT010,104.698
FDR36,OUT018,613.83246
NCQ17,OUT035,2533.8853
FDS28,OUT019,175.60994
FDE08,OUT045,2527.3228
FDU22,OUT046,2061.7893
FDG41,OUT045,1626.1493
FDO31,OUT010,172.16473
FDM21,OUT019,532.995
FDU40,OUT017,3082.6829
FDV36,OUT018,1830.9147
FDT10,OUT027,1760.8186
FDX38,OUT045,741.6092
NCU30,OUT027,4229.307
NCV06,OUT049,3085.0422
FDT16,OUT035,4119.64
NCP41,OUT027,2654.2153
FDZ56,OUT017,2872.9136
FDC22,OUT035,3082.6829
FDU10,OUT035,666.8594
FDS46,OUT045,2010.0055
FDO08,OUT049,2715.3372
NCV42,OUT018,1521.791
FDP33,OUT035,4113.4155
FDJ12,OUT046,3581.9448
FDH04,OUT045,1446.2937
NCU54,OUT013,3689.723
FDO36,OUT010,508.49023
FDT37,OUT027,6108.8765
FDD14,OUT010,485.88974
FDA16,OUT013,3687.5684
NCS42,OUT019,260.1912
FDP10,OUT019,246.1825
FDQ28,OUT049,2531.1548
FDK57,OUT010,260.8691
FDK02,OUT013,2032.7727
FDW47,OUT018,1830.9147
NCC42,OUT018,1830.9147
FDQ37,OUT018,2872.439
FDL40,OUT046,1506.6455
DRE13,OUT010,187.16493
FDQ34,OUT027,2663.6938
NCB54,OUT046,2064.309
FDS48,OUT049,2525.8726
FDO15,OUT045,1016.2888
NCT30,OUT013,735.6661
FDU49,OUT027,2452.0378
FDE21,OUT046,2010.0055
FDS49,OUT019,244.26456
FDT38,OUT027,2452.0378
FDZ01,OUT045,1620.8895
FDC41,OUT035,1146.1014
DRG13,OUT010,438.31586
NCZ42,OUT018,3311.325
NCM07,OUT045,1446.2937
NCV17,OUT018,1830.9147
DRK39,OUT035,1401.4587
FDS37,OUT018,1763.1758
FDV12,OUT019,261.7749
NCG19,OUT018,3306.8413
FDS51,OUT013,874.4278
NCO14,OUT046,676.9989
FDC38,OUT046,2064.309
FDN15,OUT046,2064.309
NCH42,OUT013,3780.183
FDQ22,OUT046,646.2285
FDC05,OUT013,3082.1858
FDZ31,OUT013,3082.1858
DRJ23,OUT049,3085.0422
FDC52,OUT035,2528.603
DRD12,OUT010,188.47107
FDV55,OUT017,2518.6572
FDD32,OUT046,1393.0538
FDR01,OUT049,3176.2546
FDY08,OUT019,312.32794
FDQ45,OUT045,3081.402
DRN11,OUT027,4073.948
NCS05,OUT018,1830.9147
FDY32,OUT035,2606.135
NCD31,OUT045,2604.8542
NCE06,OUT049,2595.8328
NCP14,OUT046,1620.8895
NCF18,OUT019,501.6421
FDF14,OUT018,2349.0146
FDB22,OUT017,2521.1343
NCH54,OUT049,2590.5872
FDU27,OUT035,741.6092
FDS58,OUT027,4256.693
NCU29,OUT035,2531.4082
FDJ57,OUT013,3082.1858
FDL56,OUT049,1443.0916
FDH60,OUT035,3082.6829
FDN24,OUT018,814.2954
FDD02,OUT017,2084.0613
FDP15,OUT017,4091.863
FDB28,OUT027,5278.0894
DRC49,OUT045,2530.1274
NCG30,OUT018,1830.9147
FDJ14,OUT049,1220.0618
FDL52,OUT045,646.2285
NCG19,OUT027,6178.147
NCN41,OUT035,2065.4607
FDW22,OUT013,3747.065
FDI02,OUT013,1697.8107
FDV51,OUT045,2604.8542
FDV48,OUT046,1294.9823
NCL17,OUT019,312.82758
FDP46,OUT045,1446.2937
FDU10,OUT045,644.30597
FDT37,OUT010,639.25415
FDI27,OUT035,741.6092
FDN51,OUT046,4102.4272
FDW07,OUT035,1447.4453
FDN45,OUT049,3715.3452
DRN37,OUT027,4354.3438
DRF48,OUT049,3085.0422
FDP38,OUT019,155.90117
NCX18,OUT027,5278.0894
FDK45,OUT018,1763.1758
FDZ37,OUT049,1443.0916
FDS50,OUT018,3181.6416
NCR54,OUT018,2872.439
NCS17,OUT035,1504.9778
FDV31,OUT046,2930.778
DRE27,OUT017,1525.5374
FDN60,OUT013,2584.3665
FDK26,OUT013,3082.1858
FDX37,OUT018,1498.6659
FDW31,OUT046,3081.402
FDX26,OUT018,2872.439
DRL49,OUT019,312.82758
FDU49,OUT017,1448.7107
FDY58,OUT046,3781.7478
FDN03,OUT045,4096.2026
NCV06,OUT010,514.23236
FDH53,OUT045,1400.307
FDG31,OUT018,915.12726
NCC06,OUT045,2064.309
FDS13,OUT049,4136.8955
FDP16,OUT035,4078.4714
FDA35,OUT013,2089.6875
DRP47,OUT018,3523.0696
FDY28,OUT010,593.9985
FDY20,OUT035,1447.4453
NCH30,OUT017,1693.6814
NCR29,OUT019,185.0066
NCP05,OUT013,2519.6514
NCF30,OUT019,300.5199
FDA08,OUT035,2606.135
FDN51,OUT027,6117.512
FDH12,OUT046,1620.8895
FDY39,OUT017,3102.7996
NCO53,OUT045,3081.402
FDB40,OUT046,2530.1274
FDH02,OUT049,1443.0916
FDY11,OUT027,1765.882
FDQ09,OUT019,282.38382
FDP16,OUT013,4095.0642
NCF55,OUT018,579.1099
FDY09,OUT027,4947.691
FDY39,OUT045,3101.5188
NCU53,OUT049,2603.404
NCT41,OUT049,2525.8726
FDJ45,OUT046,644.30597
FDR28,OUT013,2597.1833
FDN08,OUT013,2056.8699
FDJ07,OUT049,2001.9149
FDZ09,OUT027,4229.307
FDQ14,OUT017,2515.8525
FDY12,OUT027,1522.9941
FDK57,OUT046,2064.309
FDD20,OUT049,2064.309
FDS36,OUT018,1564.2947
FDI40,OUT049,1620.8895
FDJ40,OUT045,1682.8857
FDE08,OUT013,2519.6514
DRK01,OUT013,1525.5374
FDC58,OUT049,672.29584
FDE50,OUT046,3081.402
FDX48,OUT035,2528.603
DRM35,OUT018,2774.74
FDG41,OUT013,1628.5664
FDB52,OUT046,4096.2026
FDV19,OUT045,2592.0374
DRG48,OUT017,2518.6572
FDI26,OUT013,2958.3757
FDU11,OUT019,282.35538
FDF59,OUT019,308.77777
FDR07,OUT049,1570.9939
NCE06,OUT017,2591.0154
FDE10,OUT046,2064.309
NCO55,OUT046,1626.1493
FDZ13,OUT013,735.6661
FDT50,OUT017,1573.4111
FDH12,OUT010,222.44183
FDD21,OUT045,2010.0055
NCM05,OUT013,4136.233
FDK04,OUT013,862.84595
FDN33,OUT017,1543.9493
NCM18,OUT010,153.28859
DRC25,OUT049,1443.0916
FDT47,OUT017,1543.9493
FDD45,OUT027,2641.88
NCD07,OUT018,1763.1758
NCY54,OUT010,429.0421
FDL12,OUT049,876.52295
FDL02,OUT017,1623.3066
FDC60,OUT035,1447.4453
FDR37,OUT017,2974.2007
FDY16,OUT017,3082.6829
FDU26,OUT045,2061.7893
FDN24,OUT013,807.6798
FDH44,OUT013,2519.6514
FDE23,OUT010,122.357346
FDW60,OUT017,2929.6902
FDQ55,OUT049,2010.0055
FDV32,OUT027,1760.8186
FDV03,OUT010,380.1278
FDY14,OUT010,485.47473
NCL55,OUT027,6108.8765
DRF25,OUT017,657.27734
FDX03,OUT046,690.2732
FDF40,OUT045,4061.2588
FDX24,OUT010,191.94382
FDA25,OUT049,1620.8895
FDH21,OUT018,2413.288
FDB47,OUT010,771.7731
FDT34,OUT019,246.1825
FDS39,OUT010,281.94458
NCU05,OUT046,1276.0468
FDE02,OUT049,1466.6454
FDL25,OUT035,1454.1785
FDC50,OUT049,1480.2131
FDZ32,OUT049,1620.8895
FDV14,OUT045,1446.2937
FDR07,OUT045,1570.9939
FDB26,OUT049,772.40643
NCR50,OUT045,2527.3228
FDP01,OUT018,2353.5203
FDH57,OUT045,2064.309
FDM60,OUT027,1145.9811
FDA45,OUT017,2929.6902
FDU55,OUT017,4091.863
FDH40,OUT035,1403.8397
FDG40,OUT019,82.44295
FDT12,OUT049,3715.3452
DRL59,OUT045,840.07495
FDT47,OUT018,1496.1996
FDI60,OUT017,1013.44116
DRF51,OUT027,1130.7644
NCK31,OUT049,743.39264
FDB08,OUT045,2592.0374
FDM44,OUT035,1619.9518
FDD46,OUT018,2349.0146
FDR27,OUT019,308.77777
FDV56,OUT010,246.5196
FDM02,OUT049,1443.0916
FDU45,OUT018,1794.3496
FDZ10,OUT017,2086.581
NCK31,OUT010,106.25572
FDR27,OUT035,2065.4607
FDF33,OUT013,1623.3066
FDJ36,OUT046,1620.8895
FDP33,OUT049,4106.5405
FDG17,OUT046,4061.2588
FDG47,OUT027,4569.618
NCW29,OUT046,2064.309
DRH59,OUT017,1013.44116
FDR32,OUT017,3807.5918
FDP48,OUT035,3102.7996
FDG17,OUT035,4078.4714
DRJ59,OUT017,657.27734
FDY48,OUT027,2663.6938
FDB02,OUT046,2930.778
FDN10,OUT019,282.12936
NCD55,OUT035,675.764
FDX34,OUT013,2089.6875
FDZ38,OUT045,2925.694
DRF37,OUT049,4112.765
DRL47,OUT019,295.7422
FDL27,OUT035,1016.2888
NCP53,OUT035,3970.092
FDT03,OUT019,453.85803
FDJ28,OUT035,3082.6829
FDF40,OUT018,3490.252
FDA32,OUT035,3637.301
NCP02,OUT017,871.2654
FDZ31,OUT045,3081.402
NCQ29,OUT013,4136.233
FDP57,OUT010,218.71869
FDL32,OUT027,3065.4575
DRB01,OUT035,3082.6829
FDJ40,OUT046,1626.1493
FDO24,OUT018,2413.288
FDO11,OUT018,3490.252
FDA56,OUT035,2062.941
FDF02,OUT045,1620.8895
FDA10,OUT013,2089.6875
NCI55,OUT017,2086.581
FDZ40,OUT010,212.76773
FDV08,OUT049,662.15625
FDN48,OUT013,1445.5088
FDU57,OUT017,2515.8525
DRF49,OUT013,2021.8378
FDS02,OUT035,3082.6829
FDS43,OUT046,3081.402
FDT16,OUT013,4136.233
FDX19,OUT027,6178.147
FDK15,OUT046,1613.3783
DRA12,OUT049,2064.309
FDY35,OUT017,732.02716
NCU42,OUT013,2877.1387
FDD26,OUT013,3082.1858
FDR11,OUT018,2413.288
NCP53,OUT045,4056.1306
FDP34,OUT045,2562.3623
NCV41,OUT019,277.85983
FDN20,OUT018,2557.4106
FDZ16,OUT018,2872.439
FDZ28,OUT049,2064.309
NCL55,OUT013,4130.0083
NCJ17,OUT046,1446.2937
FDT37,OUT046,4096.2026
FDV51,OUT049,2864.7434
FDZ28,OUT035,2065.4607
FDN27,OUT013,2032.7727
FDS14,OUT019,332.46005
FDZ58,OUT045,2064.309
FDD46,OUT046,2534.8325
FDJ03,OUT035,741.6092
FDU03,OUT010,503.99615
FDA33,OUT027,4022.305
NCW53,OUT035,3082.6829
NCC55,OUT017,636.64655
FDP52,OUT019,531.7478
FDE39,OUT049,2064.309
FDB44,OUT035,3679.7866
FDG59,OUT013,633.7988
FDI05,OUT013,1035.6715
FDF59,OUT045,2064.309
FDM39,OUT019,507.01758
FDB14,OUT013,1445.5088
NCS05,OUT019,310.95892
DRJ35,OUT045,942.8327
FDO31,OUT019,244.91078
FDA31,OUT046,2930.778
FDX40,OUT049,662.15625
FDW56,OUT045,3081.402
FDH09,OUT018,720.90704
FDA52,OUT019,429.4828
FDF20,OUT019,462.81586
FDE40,OUT046,942.8327
NCU17,OUT046,1615.8446
NCP14,OUT035,1622.0413
FDN25,OUT027,1808.3744
FDU39,OUT049,865.56555
NCM05,OUT017,4115.994
FDU07,OUT017,2515.8525
FDF28,OUT049,2064.309
FDR57,OUT049,2590.5872
FDJ33,OUT013,2089.6875
DRH23,OUT035,878.7186
FDQ52,OUT046,4096.2026
DRK13,OUT035,3082.6829
FDP09,OUT046,3650.5112
FDR08,OUT027,2752.9534
FDV50,OUT045,2064.309
FDT13,OUT049,3085.0422
FDJ27,OUT027,2663.6938
FDH21,OUT046,2562.3623
FDW14,OUT027,2498.4614
FDL52,OUT049,662.15625
FDW28,OUT017,3082.6829
FDL40,OUT049,1570.9939
FDE24,OUT046,2064.309
FDX35,OUT049,3748.463
FDP46,OUT017,1448.7107
FDX56,OUT045,3581.9448
FDQ45,OUT049,3085.0422
FDK50,OUT027,4229.307
FDY26,OUT045,3650.5112
FDQ09,OUT017,2018.7311
FDN39,OUT049,2879.3403
FDP13,OUT017,657.27734
FDR51,OUT013,2519.6514
FDZ49,OUT010,642.1112
FDL28,OUT018,3207.3538
FDZ10,OUT035,2065.4607
FDK38,OUT013,2519.6514
DRL49,OUT027,3211.2961
FDR15,OUT013,2524.9336
FDQ24,OUT035,4113.4155
FDD56,OUT013,2931.5618
NCR42,OUT046,642.2763
FDH52,OUT045,1019.74524
FDH57,OUT019,308.77777
FDR15,OUT010,381.4331
FDJ34,OUT035,2065.4607
FDW37,OUT035,1465.8784
FDQ23,OUT018,1501.6213
FDP34,OUT013,2579.4749
FDE04,OUT027,5021.233
FDC48,OUT045,1315.6091
FDA47,OUT019,363.29916
FDI35,OUT018,2782.8757
NCV05,OUT013,2527.1616
FDR28,OUT045,2604.8542
FDH31,OUT017,1612.8958
FDP59,OUT019,246.1825
FDS19,OUT018,1081.6465
FDM60,OUT045,666.8594
FDJ44,OUT018,2774.74
DRH51,OUT017,1448.7107
DRC25,OUT017,1448.7107
DRE25,OUT013,1464.7839
NCX05,OUT049,2010.0055
FDR11,OUT017,2578.1985
DRP47,OUT045,4096.2026
DRC49,OUT019,266.76
FDQ47,OUT027,1130.7644
FDL20,OUT013,1693.6814
FDM34,OUT035,2065.4607
NCN55,OUT013,4089.936
FDD41,OUT035,1622.0413
FDE52,OUT049,1443.0916
NCT18,OUT019,424.43848
FDJ32,OUT018,842.8098
FDE16,OUT046,3650.5112
FDZ09,OUT045,2604.8542
DRZ11,OUT046,2064.309
FDK41,OUT049,1443.0916
FDE56,OUT049,882.1545
FDH34,OUT013,3082.1858
DRI49,OUT013,1269.4631
DRI59,OUT046,3705.0078
DRC36,OUT049,2934.4182
FDS15,OUT019,246.1825
FDI07,OUT018,2931.137
FDZ15,OUT018,1793.606
NCX41,OUT027,5300.1646
NCO29,OUT019,478.96277
FDF57,OUT013,2871.3027
FDI33,OUT035,1447.4453
DRJ47,OUT049,2934.4182
FDB34,OUT046,1446.2937
FDY22,OUT027,3211.2961
DRL11,OUT017,2573.307
FDY46,OUT035,3082.6829
FDG17,OUT013,4095.0642
FDE52,OUT018,1350.046
DRP47,OUT027,6108.8765
FDO01,OUT010,286.7051
FDL09,OUT046,2878.5142
FDR57,OUT013,2554.692
DRD37,OUT035,741.6092
FDQ36,OUT027,1134.4875
FDL33,OUT049,3085.0422
FDL48,OUT045,741.6092
FDL28,OUT049,3792.0852
NCN29,OUT046,741.6092
FDO13,OUT035,2700.2659
FDB38,OUT045,2597.2825
FDI36,OUT035,3082.6829
FDI58,OUT035,1454.1785
FDH22,OUT018,1830.9147
FDQ27,OUT013,1623.3066
FDT33,OUT046,2697.8472
FDC56,OUT045,2055.1294
FDF14,OUT046,2532.6045
FDQ39,OUT017,3082.6829
NCM43,OUT017,2591.0154
FDS46,OUT035,2062.941
FDI22,OUT049,3638.2593
NCE43,OUT045,2850.9753
FDZ36,OUT010,485.88974
FDR13,OUT019,274.99487
FDP46,OUT018,1350.046
FDW56,OUT019,506.46252
FDB40,OUT017,2518.6572
FDM28,OUT018,2779.823
FDV49,OUT013,4160.364
NCS53,OUT018,2384.5232
FDO03,OUT049,3792.0852
FDT15,OUT035,3095.114
FDD33,OUT049,3792.0852
FDX13,OUT017,4085.6384
FDH60,OUT013,3082.1858
DRH51,OUT046,1446.2937
NCL07,OUT049,671.06085
FDW51,OUT045,3608.0251
FDF21,OUT019,508.52316
FDH26,OUT019,312.32794
FDJ03,OUT049,743.39264
FDU35,OUT017,1584.7389
DRL01,OUT018,3207.3538
FDE59,OUT045,644.30597
FDI60,OUT035,1016.2888
DRH39,OUT035,1276.0468
FDK36,OUT049,743.39264
FDN52,OUT045,1446.2937
FDU12,OUT017,4091.863
NCT05,OUT027,6108.8765
FDS37,OUT027,3058.8862
FDK24,OUT017,732.02716
DRF36,OUT013,3082.1858
FDN46,OUT010,223.7433
NCN06,OUT045,2604.8542
FDD59,OUT035,1316.7609
FDM14,OUT045,1626.1493
FDO10,OUT018,814.2954
FDU35,OUT013,1607.5663
NCA30,OUT018,2872.439
NCO41,OUT049,1570.9939
FDI24,OUT046,2930.778
FDZ16,OUT046,3081.402
FDV47,OUT046,1400.307
FDV16,OUT045,642.2763
FDZ22,OUT035,1401.4587
FDO20,OUT010,602.9607
FDW38,OUT013,839.2118
FDW52,OUT045,2604.8542
FDT43,OUT019,140.84486
NCS29,OUT045,4126.558
NCC31,OUT017,2521.1343
FDA21,OUT017,3082.6829
FDQ55,OUT046,2010.0055
NCE54,OUT049,1088.3413
FDD45,OUT017,1483.8564
NCP17,OUT017,1013.44116
FDR47,OUT035,3082.6829
DRM35,OUT013,2931.5618
FDR47,OUT019,509.18005
FDX19,OUT010,575.35406
FDV22,OUT027,4253.714
FDQ46,OUT027,3385.733
DRO47,OUT045,1695.3936
FDB44,OUT010,824.097
FDN02,OUT010,646.96136
FDW10,OUT045,2930.778
FDJ41,OUT019,533.4282
FDM50,OUT046,878.7186
FDW10,OUT035,2932.0588
FDY48,OUT049,1620.8895
NCE30,OUT027,5300.1646
FDO04,OUT045,878.7186
FDQ26,OUT010,196.59503
NCX29,OUT018,2326.631
FDE39,OUT046,2010.0055
NCR54,OUT027,5278.0894
NCP55,OUT027,1769.2408
FDX22,OUT017,3694.2947
FDI05,OUT035,1100.572
FDC51,OUT027,3138.4966
FDC10,OUT013,2080.508
FDJ46,OUT045,2930.778
FDV10,OUT010,125.33958
FDX12,OUT027,6122.156
FDL43,OUT019,192.74373
DRB13,OUT046,3081.402
FDF59,OUT027,3170.228
FDT35,OUT049,2864.7434
NCJ19,OUT035,878.7186
FDT35,OUT018,2580.9172
FDI48,OUT046,741.6092
DRC24,OUT019,328.7684
NCZ05,OUT017,1623.3066
FDJ57,OUT049,3085.0422
FDX11,OUT017,3102.7996
FDE09,OUT035,1684.0375
NCK06,OUT049,2061.7893
DRE37,OUT017,3082.6829
FDV56,OUT046,1620.8895
